"movie_id","actor_id"
788,35
788,517
788,7420
788,11715
21450,11207
21450,80366
21450,1641
21450,58090
21450,42641
11231,23915
11231,448
11231,11086
11231,20276
11231,227199
41588,27811
41588,351
41588,5274
41588,26847
41588,59449
10447,11477
10447,2714
10447,14344
10447,6863
10447,18916
31586,109
31586,1206
31586,15886
31586,16165
31586,62
9300,3063
9300,1954
9300,38524
9300,8937
9300,1048672
9559,1269
9559,190
9559,4784
9559,64025
9559,11367
9800,31
9800,5292
9800,4765
9800,2453
9800,3131
713,18686
713,1037
713,4783
713,10690
713,7248
8291,54421
8291,54422
8291,9788
8291,54423
8291,9782
18133,3085
18133,4587
18133,4987
18133,4138
18133,56128
25557,55636
25557,53574
25557,63681
25557,65827
25557,883
22588,84690
22588,31140
22588,13726
22588,80625
22588,65728
10872,5724
10872,351
10872,1979
10872,5826
10872,76995
1245,4173
1245,7056
1245,1292
1245,20006
1245,3291
11858,518
11858,13240
11858,66804
11858,1736
11858,42157
7007,738
7007,10814
7007,1037
7007,11398
7007,51805
10467,4173
10467,2233
10467,4756
10467,3036
10467,56159
5550,31512
5550,44038
5550,44050
5550,44059
5550,44060
8005,2130
8005,6844
8005,16407
8005,4169
8005,41125
2088,64
2088,5313
2088,18750
2088,3196
2088,6355
10412,934
10412,65023
10412,28744
10412,65024
10412,65025
47889,15852
47889,5010
47889,127544
47889,19488
47889,167736
14534,1328
14534,15277
14534,13726
14534,76986
14534,76987
56583,2047
56583,2876
56583,3432
41878,127283
41878,40938
41878,256268
41878,1162582
41878,286184
424,3896
424,2282
424,5469
424,6692
424,6693
35233,18269
35233,13
35233,1902
35233,110434
35233,65019
14291,85313
14291,3266
14291,11148
14291,2282
14291,2975
103413,227
103413,1033782
103413,20056
103413,34902
103413,10697
11236,13010
11236,68689
11236,55468
11236,10978
11236,1350
11592,3391
11592,8975
11592,70233
11592,26457
11592,10826
8850,7447
8850,11389
8850,14698
8850,1039
8850,1327
10445,4173
10445,26513
10445,8937
10445,10747
10445,127264
695,1231
695,1533
695,504
695,3151
695,10427
43535,67773
43535,8256
43535,5168
43535,350
43535,11514
12519,3291
12519,47615
12519,4783
12519,5590
12519,62010
23210,2888
23210,55636
23210,8893
23210,1327
23210,54782
858,31
858,5344
858,8984
858,12928
858,12929
867,4430
867,13021
867,13022
867,6416
867,13023
78,3
78,585
78,586
78,587
78,588
13203,64998
13203,17832
13203,65019
13203,19187
13203,74276
10442,12073
10442,18331
10442,57829
10442,99
10442,18345
11074,62
11074,520
11074,1117
11074,3197
11074,591
33367,2630
33367,2282
33367,35783
33367,1563034
33367,32092
9607,382
9607,5723
9607,2778
9607,20767
9607,26473
17585,21411
17585,585
17585,17764
17585,2048
17585,11885
9057,6952
9057,2630
9057,4691
9057,4443
9057,35980
20967,10132
20967,1239577
20967,1239577
20967,1211071
20967,1444473
10635,2694
10635,9045
10635,6684
10635,19578
10635,79007
9479,531
9479,14541
9479,11514
9479,21282
9479,13243
10057,6952
10057,2628
10057,5577
10057,17485
10057,13472
11969,6856
11969,5576
11969,16431
11969,2053
11969,6280
41590,227
41590,12656
41590,5168
41590,23346
41590,8183
319,2224
319,4687
319,4688
319,4689
319,64
26408,60093
26408,117817
26408,1051946
26408,175194
26408,1051947
15139,11510
15139,1062
15139,2387
15139,2395
15139,947355
161158,25834
161158,12978
161158,166476
161158,180683
161158,17688
218473,17495
218473,6473
218473,585
85247,57829
85247,13920
85247,13525
85247,1039
85247,101905
11446,33656
11446,69482
11446,69483
11446,61904
11446,69484
51980,4274
51980,16927
51980,2189
51980,24540
51980,136757
24405,13022
24405,18687
24405,23764
24405,1064
24405,1219226
11655,17094
11655,2372
11655,39008
11655,70364
11655,70365
11800,7036
11800,18248
11800,2877
11800,3150
11800,20362
8223,54146
8223,25256
8223,9979
8223,25258
8223,26661
14587,158632
14587,218402
14587,550127
14587,2981
14587,108462
31504,33052
31504,23881
31504,778
31504,1117
31504,55265
41653,1640
41653,68567
41653,540617
41653,540618
41653,56882
53185,477
53185,388
53185,83910
53185,17069
53185,1215215
95743,59153
95743,23797
95743,171960
95743,82622
95743,52995
23637,27433
23637,72786
23637,4819
17600,4654
17600,128428
17600,19958
17600,54708
17600,930069
10897,69395
10897,67378
10897,148996
10897,2395
10897,589
349394,24381
349394,1499582
349394,37923
21352,53930
21352,30613
21352,27008
21352,87957
21352,11866
68806,23961
68806,96974
68806,27392
68806,128117
68806,126975
37345,388
37345,16171
37345,8945
37345,9029
37345,12074
32562,10437
32562,3150
32562,4038
32562,11626
32562,2395
47507,1925
47507,35075
47507,5418
47507,2406
25403,69488
25403,35104
25403,93730
25403,93728
25403,93729
124304,5676
124304,1077529
124304,1381778
124304,74900
124304,113365
9066,56881
9066,21163
9066,15286
9066,31468
9066,112052
771,11510
771,4517
771,11511
771,11512
771,11514
251,723
251,3416
251,2395
251,3417
251,3418
812,15827
812,2157
812,15829
812,15830
812,15831
280,1100
280,2713
280,418
280,820
280,75027
581,1269
581,1581
581,6804
581,7853
581,7862
80350,44240
80350,128191
80350,66055
80350,14852
80350,62312
268,514
268,2232
268,326
268,3796
268,3798
274,1038
274,4173
274,349
274,15854
274,16293
408,5460
408,288940
408,540747
408,5457
408,5462
10020,62050
10020,15048
10020,108055
10020,725
10020,28010
10895,33923
10895,67369
10895,13819
10895,5463
10895,67370
114,1204
114,1205
114,1208
114,1206
114,1210
41043,125341
41043,93548
41043,34637
41043,107761
41043,582991
576,8252
576,7502
576,8253
576,8254
576,8255
15477,6575
15477,9137
15477,51792
15477,27993
15477,20833
59146,228915
59146,228916
59146,43918
59146,228918
59146,1163179
30528,8654
30528,781
30528,1811
30528,21197
30528,13446
7300,1160
7300,1461
7300,52404
7300,15789
7300,1466
10824,19384
10824,47757
10824,4041
10824,5502
10824,66994
261246,4391
261246,2296
261246,8436
261246,41957
261246,11135
275,3905
275,3910
275,884
275,53
275,3906
25059,521
25059,35
25059,8853
25059,14416
25059,387
11827,70615
11827,61185
11827,59196
11827,1524
11827,7180
8766,7039
8766,2173
8766,55957
8766,36801
8766,55958
23570,14409
23570,12052
23570,4688
23570,3051
23570,10556
47333,10690
47333,4273
47333,227
47333,23709
47333,138560
54850,95023
54850,2462
54850,9030
54850,1667
51242,37583
51242,21234
51242,18197
51242,143598
51242,142132
10112,57329
10112,34759
10112,7077
10112,44714
10112,77548
4307,954
4307,36277
4307,36278
4307,25258
4307,3482
46029,3131
46029,29369
46029,589
46029,1004
46029,3234
32308,14407
32308,5251
32308,11627
32308,8854
32308,8767
88893,55636
88893,1370
88893,23734
88893,44233
88893,36172
52873,6012
52873,25181
52873,50
52873,227933
52873,20710
123505,28950
123505,2283
123505,1910
123505,1078331
123505,19976
340210,785
340210,87117
340210,3137
340210,2561
340210,15806
44281,1428133
44281,1428134
44281,1311650
44281,1428135
28121,16217
28121,78029
28121,9788
28121,56950
28121,93279
12520,6941
12520,12260
12520,24047
12520,2053
12520,2372
1592,1205
1592,819
1592,350
1592,4251
1592,3910
36447,2778
36447,27563
36447,21412
36447,2750
36447,2048
19042,7502
38884,10985
38884,125486
38884,9005
38884,16973
38884,88750
47449,68122
47449,535284
47449,154386
47449,58866
47449,23626
36259,2395
36259,59222
36259,6487
36259,10556
36259,12647
41852,3087
41852,15152
41852,87118
41852,43853
41852,6465
40926,1290416
40926,82769
40926,1190456
40926,1087439
40926,1071626
9099,67773
9099,707
9099,14104
9099,21104
9099,15028
2021,20766
2021,20767
2021,5309
2021,20300
2021,20768
61752,4604
61752,21353
61752,5281
61752,15899
61752,5578
10988,4430
10988,6553
10988,9046
10988,8534
10988,8978
11479,41526
11479,69535
11479,4274
11479,21177
11479,28626
398959,36653
398959,38682
398959,1667642
398959,26498
398959,1735548
287305,8196
287305,43451
287305,37477
287305,1875
287305,5266
339428,45275
339428,36691
339428,1465293
339428,1465294
339428,4922
12652,4885
12652,12270
12652,7037
12652,73264
12652,2369
10684,5292
10684,5344
10684,38560
10684,1892
10684,21030
954,500
954,10127
954,4885
954,15319
954,1003
68445,68973
68445,3127
68445,26473
68445,96523
68445,187708
18989,32
18989,192
18989,8893
18989,28743
18989,18345
10801,23524
10801,1844
10801,1084
10801,5793
10801,35264
54285,150127
54285,1145025
54285,1386703
54285,554825
8840,6065
8840,11207
8840,4935
8840,2133
8840,1666
278978,544084
278978,681
278978,49851
278978,1325073
278978,1181865
124625,105793
124625,83437
124625,8198
124625,37070
124625,48371
11107,2395
11107,8924
11107,1117
11107,28633
11107,4494
16417,80524
16417,77681
16417,147823
16417,103582
16417,80530
70934,38665
70934,110008
70934,152485
70934,559922
70934,10760
10363,15135
10363,15395
10363,39644
10363,37728
10363,13733
161070,4173
161070,10655
161070,20879
161070,189427
161070,185826
10539,6199
10539,34901
10539,4935
10539,4038
10539,3037
10543,13240
10543,368
10543,52267
10543,24967
10543,15851
18414,21290
18414,73499
18414,58955
18414,56867
18414,78576
47502,38225
47502,9046
47502,31070
47502,47773
47502,42715
11902,48791
11902,70874
11902,70875
11902,70876
11902,129215
27098,96935
27098,87724
27098,56392
27098,96936
27098,96937
25087,9452
25087,23915
25087,70254
25087,20904
25087,1384703
5801,13762
5801,13763
5801,45593
5801,45591
5801,45592
896,13752
896,13753
896,13755
896,13756
896,13757
3065,30020
3065,30019
3065,30021
3065,30022
3065,30023
2300,23678
2300,4201
2300,23679
2300,23680
2300,4604
8069,6352
8069,29426
8069,53768
8069,39690
8069,20113
288173,13445
288173,93350
288173,166951
288173,147593
288173,115874
187851,1682222
187851,929393
187851,103856
187851,1682226
187851,42545
27768,879
27768,21625
27768,22131
221917,3926
221917,35598
221917,3315
221917,120006
221917,1282
8072,19794
8072,18197
8072,30719
8072,13696
8072,246358
35797,24366
35797,17882
35797,20795
35797,19092
35797,30641
88030,4429
88030,26959
83857,3094
83857,44845
83857,830
83857,89841
83857,557998
33245,21315
33245,29370
33245,30123
33245,8892
33245,11152
124460,21245
124460,17258
124460,4783
124460,93518
27281,2047
27281,11477
27281,5724
27281,12975
27281,21563
105045,680
105045,8790
105045,11951
105045,10627
105045,1865
40001,4090
40001,70233
40001,18269
40001,13636
40001,11628
29621,16214
29621,12852
29621,6573
29621,5874
29621,76961
20762,13022
20762,58650
20762,47775
20762,4520
20762,40481
37144,5588
37144,6863
37144,5502
37144,61111
37144,2234
48260,99
48260,13363
48260,1412887
48260,102980
48260,1221971
12656,6384
12656,6941
12656,7132
12656,18792
12656,707
38867,42325
38867,36055
38867,1048569
38867,1048570
38867,1048571
277270,21029
277270,47296
277270,1661329
277270,1661330
277270,165802
25969,156413
25969,8534
25969,233298
25969,16666
25969,3908
44103,13514
44103,23565
44103,140492
44103,140493
44103,140494
753,4800
753,3142
753,11140
753,5950
753,11141
43634,1920
43634,526
43634,4764
43634,6474
43634,22108
9103,15111
9103,10222
9103,1736
9103,10489
9103,54649
90214,77335
90214,150536
90214,3051
90214,3052
90214,144081
29649,24203
29649,59568
29649,10556
29649,18288
29649,74077
10990,1733
10990,29369
10990,9046
10990,147
10990,2969
8866,139
8866,21197
8866,21343
8866,155173
8866,157609
12233,51750
12233,71791
12233,11159
12233,58661
12233,24368
23449,22675
23449,11511
23449,4443
23449,26009
23449,925
36355,109
36355,57147
36355,783
36355,131947
36355,135571
37667,15887
37667,3129
37667,5414
37667,20056
37667,2983
90148,6161
90148,3131
90148,34027
90148,24609
90148,1012974
922,85
922,15439
922,1064
922,2714
922,7486
11876,1137
11876,15533
11876,24816
11876,33161
11876,16927
52633,113936
52633,47405
52633,169922
52633,1036516
52633,101966
62364,3810
62364,37946
62364,235221
62364,25025
62364,73698
11687,1003
11687,62531
11687,28781
11687,64913
11687,24877
9304,2232
9304,1533
9304,1166
9304,26510
9304,186573
73183,106171
73183,99126
73183,103080
73183,1547
73183,927869
131232,1093108
131232,1093110
9100,17346
9100,826
9100,9206
9100,19222
9100,22108
20759,2231
20759,4785
20759,36602
20759,16165
20759,22675
46063,4430
46063,52602
46063,1811
46063,8212
46063,12536
32513,20300
32513,3967
32513,127913
32513,11275
32513,12517
40651,2506
40651,40900
40651,3757
40651,1516481
36915,7447
36915,6473
36915,21315
36915,10742
36915,31140
40507,9811
40507,2230
40507,4774
40507,1818
40507,21009
9802,738
9802,2963
25697,3151
25697,707
25697,5149
25697,21757
25697,24292
21588,4757
21588,77904
21588,87679
21588,1301274
21588,46418
664,9994
664,2053
664,2130
664,9995
664,1233
11867,6736
11867,7242
11867,65020
11867,22133
11867,1646
47119,16927
47119,19888
47119,1138971
47119,144780
47119,38351
314352,23524
314352,36653
314352,185225
314352,1876
314352,564791
9323,34923
9323,40451
9323,625
9323,20664
9323,83933
10280,31512
10280,3266
10280,5148
10280,14884
10280,56152
10535,7633
10535,37045
10535,1466
10535,4726
10535,13473
124613,11851
124613,63358
124613,208095
124613,119792
124613,53379
532,7317
532,77287
26744,81970
26744,18646
26744,3340
26744,96137
26744,19400
16299,74036
16299,83196
16299,69395
16299,80290
16299,55194
10547,6952
10547,32225
10547,31028
10547,21399
10547,10399
245268,10921
245268,80237
245268,67685
245268,17752
245268,1110553
935,12446
935,862
935,3088
935,4966
935,14253
55613,177950
55613,222737
55613,186300
55613,1195707
55613,939275
215107,1199803
215107,223747
215107,1199804
41007,13333
41007,9126
41007,139
41007,15385
41007,147165
35645,6886
35645,34612
35645,114470
35645,50464
35645,2958
255546,137907
255546,119300
255546,4355
255546,13299
255546,94928
40751,69637
40751,56861
40751,56830
40751,25245
40751,1337
275096,1353683
275096,1353684
11101,39251
11101,3491
11101,4936
11101,22184
11101,14632
9826,1954
9826,56128
9826,4515
9826,1922
9826,1736
9879,3416
9879,16475
9879,23346
9879,10182
9879,418
63564,11514
63564,7499
63564,6886
63564,5168
63564,9029
22621,882
22621,3201
22621,7632
22621,102
22621,4887
7095,2157
7095,2882
7095,50464
7095,16866
7095,51962
26890,3127
26890,15440
26890,10822
26890,17495
26890,1591561
46732,6721
46732,5606
46732,6837
46732,820
46732,80866
124633,71010
124633,48791
124633,25156
124633,1049503
124633,66027
202425,41056
202425,1184423
202425,1184424
202425,1871040
202425,1871041
77771,1154889
77771,1090191
77771,1146166
77771,1148018
77771,1186856
181083,1349266
181083,1568134
181083,1289278
181083,1349257
181083,1568135
41225,3783
41225,15135
41225,6352
41225,28641
41225,8949
87190,2955
87190,1276
87190,10823
87190,19976
87190,14700
627,3061
627,1125
627,9012
627,18023
627,9015
32872,520
32872,10478
32872,32597
32872,650
32872,163597
602,2888
602,8984
602,4785
602,1581
602,6167
14553,882
14553,11281
14553,16940
14553,96974
14553,87435
9566,380
9566,10814
9566,6913
9566,5723
9566,1121
10545,3999
10545,3416
10545,65598
10545,8945
10545,72250
9894,206
9894,4756
9894,41087
9894,70851
9894,18364
11543,57755
11543,1811
11543,25308
11543,1532
11543,1534
9268,1100
9268,3085
9268,27011
9268,5563
9268,7866
9327,776
9327,9575
9327,5563
9327,1211
9327,4169
123763,42123
123763,24590
123763,59136
123763,105226
81949,5470
81949,134830
81949,556459
81949,592763
81949,592764
124306,17578
183955,1200959
183955,568015
183955,170774
44535,4810
44535,1037
44535,5401
44535,52422
44535,884
44495,44610
44495,1144695
44495,937696
78285,14812
78285,12270
78285,121012
78285,37607
78285,583567
11228,16483
11228,15851
11228,110
11228,6486
11228,6067
10779,521
10779,27993
10779,28410
10779,8687
10779,17187
26748,2955
26748,10297
26748,7430
26748,10823
26748,3977
38223,49961
38223,12929
38223,52475
38223,70243
38223,4938
9294,8891
9294,26467
9294,2178
9294,3087
9294,12645
49963,2229
49963,8256
49963,23626
49963,36631
49963,143150
11363,12833
11363,69298
11363,6941
11363,4491
11363,4251
1645,10297
1645,18277
1645,2231
1645,1979
1645,17485
31546,4483
77056,27637
77056,35965
77056,33997
77056,308636
77056,262738
36344,2155
36344,52646
36344,58264
18550,2975
18550,9045
18550,3136
18550,883
18550,31512
11511,35806
11511,17918
11511,18316
11511,69671
172198,7042
172198,41381
172198,28078
172198,1197977
172198,1073078
34170,1532
34170,201868
34170,12799
34170,21197
34170,3798
281085,1894
281085,1339926
281085,24362
281085,3085
281085,53646
109478,21315
109478,47058
109478,48012
109478,20581
109478,1212139
124645,27396
124645,8979
124645,5658
124645,15321
12606,56881
12606,21163
12606,31468
12606,15286
12606,1231709
69895,225140
69895,124620
69895,55913
69895,44104
69895,14149
35206,12266
35206,2566
35206,9767
35206,3784
35206,100570
151489,1836812
151489,1895633
151489,1895634
151489,1895635
151489,1360814
4837,5274
4837,39672
4837,39673
4837,39674
4837,39675
12632,14631
12632,6264
12632,73172
12632,10257
12632,23750
9098,27320
9098,48690
9098,56970
9098,7804
9098,44430
282919,48775
282919,70999
282919,36486
282919,37887
282919,26396
124614,50
124614,6949
124614,234486
124614,213290
18975,2641
18975,53283
18975,35341
18975,1646
18975,10739
11962,3035
11962,64999
11962,23679
11962,68215
11962,1006
2925,18892
2925,73931
2925,3092
2925,10978
2925,6486
28628,8695
28628,143017
28628,1186916
28628,138252
28628,155576
3595,2461
3595,33
3595,18792
3595,14343
3595,3127
9308,16165
9308,13445
9308,7071
9308,327
9308,3270
92381,79539
92381,1385303
92381,1385304
92381,1385305
92381,35549
18555,11701
18555,41558
18555,91415
18555,119311
18555,119312
12123,6384
12123,192
12123,3293
12123,10430
12123,14721
10830,11717
10830,518
10830,6368
10830,24203
10830,11213
3573,12052
3573,3051
3573,10697
3573,3061
3573,18325
10546,20239
10546,18658
10546,13604
10546,11155
10546,106753
18862,8944
18862,7166
18862,83699
18862,33259
18862,7906
31417,24476
31417,15385
31417,27980
31417,128484
31417,24300
9431,18326
9431,23764
9431,58312
9431,3034
9431,2395
297645,137917
297645,543178
297645,552478
297645,1396188
297645,1396189
48144,1118783
48144,1366128
48144,1139069
48144,1396646
46986,170935
46986,31512
46986,42993
46986,94430
46986,11486
144982,6684
144982,8540
144982,37822
144982,29383
144982,112053
47907,15675
47907,9560
47907,4726
47907,883
47907,53806
10061,6856
10061,825
10061,884
10061,2230
10061,19153
36266,128485
36266,1337
36266,20201
36266,128487
36266,128488
549,2954
549,7487
549,2778
549,64
549,1121
10478,1269
10478,25129
10478,11159
10478,156756
10478,14343
66634,27753
66634,15393
66634,57424
66634,164583
66634,20081
116690,24551
116690,213493
116690,213497
116690,20829
116690,1544700
213917,136761
213917,1198537
213917,1198538
213917,48791
213917,27880
145925,119950
145925,7542
145925,652000
145925,16240
145925,1127849
238,3084
238,1158
238,3085
238,3086
238,3087
159,1844
159,1874
159,1084
159,1875
159,1083
11134,18897
11134,1620
11134,1338
11134,10885
11134,57609
88224,5960
88224,1245
88224,935917
88224,21275
88224,1018643
132641,134373
42758,30437
42758,128648
42758,128649
42758,42279
42758,71771
9303,7906
9303,11150
9303,532
9303,15213
9303,22227
23945,74036
23945,19839
23945,24203
